"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date"
"1041","30","1607",2017-12-29,FALSE,"Approved","Solex","Standard","high","medium",748.17,448.9,2871077-08-06
"1042","17","2813",2017-06-09,FALSE,"Approved","Solex","Standard","high","medium",1024.66,614.8,3487303-10-21
"1043","9","2839",2017-10-20,FALSE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,1889610-03-20
"1044","54","1839",2017-04-01,TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,1967673-06-02
"1045","15","3324",2017-11-29,FALSE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,2054016-01-21
"1046","67","917",2017-06-05,FALSE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,3095568-06-13
"1047","39","1073",2017-04-25,FALSE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3303500-06-10
"1048","19","2759",2017-08-16,TRUE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,2548416-05-08
"1049","97","1107",2017-04-07,TRUE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,1889610-03-20
"1050","6","140",2017-01-07,FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,2861851-12-12
"1051","62","686",2017-06-26,TRUE,"Approved","Solex","Standard","high","medium",1024.66,614.8,3984306-03-17
"1052","66","2775",2017-12-18,TRUE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,4056692-02-01
"1053","35","1880",2017-10-24,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"1054","77","1129",2017-12-04,TRUE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,1861223-08-06
"1055","40","2498",2017-12-23,TRUE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,2900646-12-29
"1056","81","504",2017-03-25,TRUE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,3176943-06-05
"1057","68","1579",2017-01-25,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,2231905-07-17
"1058","96","976",2017-07-06,TRUE,"Approved","WeareA2B","Road","low","small",1172.78,1043.77,2833465-04-29
"1059","81","564",2017-08-16,FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,2587211-05-26
"1060","34","235",2017-06-07,FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2871077-08-06
"1061","63","1342",2017-07-14,NA,"Approved","Solex","Standard","medium","medium",1483.2,99.59,2231905-07-17
"1062","99","3020",2017-05-13,TRUE,"Approved","Trek Bicycles","Road","low","small",1720.7,1531.42,2344032-09-08
"1063","58","533",2017-07-08,TRUE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,3958521-09-10
"1064","38","2977",2017-10-04,TRUE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,3561818-09-06
"1065","0","1173",2017-09-01,TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,2861851-12-12
"1066","59","727",2017-07-27,TRUE,"Approved","Solex","Standard","medium","large",1061.56,733.58,2036510-12-22
"1067","19","1071",2017-11-07,FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,3601086-11-02
"1068","96","2215",2017-12-11,TRUE,"Approved","WeareA2B","Road","low","small",1172.78,1043.77,2942990-05-14
"1069","35","2302",2017-08-31,TRUE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,3561818-09-06
"1070","10","1832",2017-07-12,TRUE,"Approved","WeareA2B","Touring","medium","medium",1466.68,363.25,3249565-11-11
"1071","12","1882",2017-08-24,FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,2993613-03-04
"1072","36","1505",2017-11-09,NA,"Approved","Solex","Standard","low","medium",945.04,507.58,3601086-11-02
"1073","80","794",2017-04-05,TRUE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,3942199-05-21
"1074","33","931",2017-04-05,FALSE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,2365322-08-27
"1075","11","2174",2017-09-04,FALSE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,3487303-10-21
"1076","91","2650",2017-03-04,FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,2942990-05-14
"1077","74","2359",2017-06-10,FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,2758004-03-24
"1078","80","2848",2017-05-11,FALSE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,2503707-06-05
"1079","0","1470",2017-04-28,TRUE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,2912711-04-23
"1080","84","2134",2017-09-19,FALSE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,3022709-06-17
"1081","41","2911",2017-03-22,FALSE,"Approved","Solex","Road","medium","medium",416.98,312.74,2365322-08-27
"1082","72","718",2017-09-12,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,2988172-05-27
"1083","4","3252",2017-04-11,TRUE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,2503943-12-25
"1084","96","2815",2017-01-08,FALSE,"Approved","WeareA2B","Road","low","small",1172.78,1043.77,2833465-04-29
"1085","43","1681",2017-12-12,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,3778266-08-28
"1086","9","2711",2017-10-11,TRUE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,1889610-03-20
"1087","7","806",2017-10-21,TRUE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3106449-12-26
"1088","68","2678",2017-07-21,TRUE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,3512615-03-17
"1089","3","1639",2017-06-30,FALSE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,3601086-11-02
"1090","44","2513",2017-08-26,TRUE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,3574592-08-28
"1091","14","2369",2017-02-10,FALSE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,3733794-04-14
"1092","92","3395",2017-12-21,FALSE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,2854045-08-16
"1093","71","1033",2017-01-28,FALSE,"Approved","Solex","Standard","high","large",1842.92,1105.75,2912474-10-01
"1094","31","3247",2017-08-08,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,2245152-08-18
"1095","27","2629",2017-04-10,TRUE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,2120961-03-02
"1096","34","3463",2017-01-30,TRUE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2871077-08-06
"1097","27","3034",2017-08-01,FALSE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,1969802-06-02
"1098","50","3267",2017-07-27,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,2120961-03-02
"1099","85","355",2017-03-15,FALSE,"Approved","WeareA2B","Standard","medium","medium",752.64,205.36,2556222-09-03
"1100","19","3115",2017-03-20,TRUE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,3387240-12-19
"1101","17","1382",2017-05-01,FALSE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,2014984-06-14
"1102","83","3257",2017-04-24,TRUE,"Approved","Solex","Touring","medium","large",2083.94,675.03,2390634-01-21
"1103","1","354",2017-10-24,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"1104","82","3314",2017-05-23,FALSE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,3940306-12-12
"1105","0","469",2017-02-05,TRUE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,3387240-12-19
"1106","53","645",2017-06-20,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,3249565-11-11
"1108","58","3149",2017-07-28,FALSE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,2503943-12-25
"1109","21","565",2017-02-22,FALSE,"Approved","Solex","Standard","medium","large",1071.23,380.74,3574119-07-20
"1110","80","1573",2017-05-11,TRUE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,3778266-08-28
"1111","45","1421",2017-07-16,TRUE,"Approved","Solex","Standard","medium","medium",441.49,84.99,2013092-01-05
"1112","74","1726",2017-09-04,FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,3852781-07-14
"1113","85","990",2017-12-19,TRUE,"Approved","WeareA2B","Standard","medium","medium",752.64,205.36,2390634-01-21
"1114","60","2796",2017-02-25,FALSE,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,3599904-01-24
"1115","23","2759",2017-03-27,FALSE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,2054016-01-21
"1116","89","1508",2017-08-28,FALSE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,3997080-03-08
"1117","14","1634",2017-12-01,FALSE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,2904195-04-27
"1118","7","2901",2017-05-15,FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3249565-11-11
"1119","5","1275",2017-04-11,FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,2503707-06-05
"1120","37","983",2017-05-23,FALSE,"Approved","OHM Cycles","Standard","low","medium",1793.43,248.82,2554803-05-05
"1121","27","1729",2017-03-04,TRUE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,2120961-03-02
"1122","0","1147",2017-06-11,FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3818007-12-04
"1123","25","166",2017-02-01,FALSE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,3984306-03-17
"1124","36","1930",2017-08-09,TRUE,"Approved","Solex","Standard","low","medium",1289.85,74.51,3280081-06-23
"1125","41","1273",2017-04-07,TRUE,"Approved","Solex","Road","medium","medium",416.98,312.74,2548416-05-08
"1126","0","2597",2017-12-25,FALSE,"Approved","Solex","Road","medium","medium",416.98,312.74,3667322-04-14
"1127","26","3365",2017-08-15,TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,2023500-06-10
"1128","44","586",2017-02-21,FALSE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,3574592-08-28
"1129","0","1611",2017-09-27,TRUE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,2120961-03-02
"1130","0","230",2017-10-23,FALSE,"Approved","OHM Cycles","Standard","medium","medium",183.86,137.9,2400096-04-05
"1131","0","2163",2017-03-09,FALSE,"Approved",NA,NA,NA,NA,605.54,NA,NA
"1132","15","3384",2017-04-27,FALSE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,3106449-12-26
"1133","77","1658",2017-01-14,TRUE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,2340484-05-11
"1134","59","3135",2017-02-27,TRUE,"Approved","Solex","Standard","medium","large",1061.56,733.58,2036510-12-22
"1135","10","3268",2017-08-20,FALSE,"Approved","WeareA2B","Touring","medium","medium",1466.68,363.25,2127821-04-08
"1136","66","1456",2017-12-22,FALSE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,2231905-07-17
"1137","12","2786",2017-04-11,TRUE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,2993613-03-04
"1138","88","1932",2017-08-18,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,3056536-11-05
"1139","61","1269",2017-04-18,FALSE,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,3778266-08-28
"1140","48","369",2017-08-28,TRUE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,2758004-03-24
"1141","45","2735",2017-08-04,TRUE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3569151-11-22
"1142","100","685",2017-09-19,FALSE,"Approved","Norco Bicycles","Road","medium","medium",1036.59,206.35,1845847-07-06
"1143","0","2912",2017-05-02,FALSE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,3387240-12-19
"1144","4","1288",2017-09-21,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,3601086-11-02
"1145","25","3146",2017-10-18,TRUE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,3546442-08-05
"1146","37","2508",2017-08-04,TRUE,"Approved","OHM Cycles","Standard","low","medium",1793.43,248.82,2503943-12-25
"1147","34","2092",2017-03-28,TRUE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,2993613-03-04
"1148","1","1671",2017-11-14,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"1149","27","3211",2017-07-12,TRUE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,2554803-05-05
"1150","69","3084",2017-03-06,FALSE,"Approved","Giant Bicycles","Road","medium","medium",792.9,594.68,2231905-07-17
"1151","76","3454",2017-08-31,TRUE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,3870286-08-13
"1152","40","2772",2017-10-18,TRUE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,2587211-05-26
"1153","79","1114",2017-01-03,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,2912474-10-01
"1154","40","970",2017-11-27,TRUE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,2900646-12-29
"1155","16","127",2017-01-03,TRUE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2134917-12-03
"1156","97","631",2017-04-25,TRUE,"Approved","Solex","Standard","medium","large",202.62,151.96,3997080-03-08
"1157","64","2434",2017-02-17,FALSE,"Approved","Trek Bicycles","Standard","medium","large",1469.44,596.55,3663300-11-05
"1158","24","3001",2017-05-14,FALSE,"Approved","Solex","Road","medium","large",1777.8,820.78,3574119-07-20
"1159","0","1237",2017-11-11,TRUE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3710138-10-08
"1160","73","1722",2017-12-15,NA,"Approved","Solex","Standard","medium","medium",1945.43,333.18,2824003-02-13
"1161","42","2883",2017-04-02,TRUE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,2013092-01-05
"1162","57","2385",2017-07-24,TRUE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,1821009-03-21
"1163","85","2667",2017-08-29,TRUE,"Approved","WeareA2B","Standard","medium","medium",752.64,205.36,3056536-11-05
"1164","54","1676",2017-08-09,TRUE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,3942199-05-21
"1165","88","3045",2017-10-01,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,2833465-04-29
"1166","9","3410",2017-05-03,TRUE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,1889610-03-20
"1167","71","2356",2017-06-03,TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,2231905-07-17
"1168","38","1493",2017-05-23,TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,3691687-06-19
"1169","16","1446",2017-02-22,FALSE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2134917-12-03
"1170","91","1406",2017-07-16,TRUE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,2988172-05-27
"1171","86","3360",2017-03-12,TRUE,"Approved","OHM Cycles","Standard","medium","medium",235.63,125.07,2991247-08-15
"1172","0","2099",2017-03-25,FALSE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,3940306-12-12
"1173","8","2646",2017-02-16,FALSE,"Approved","Solex","Road","medium","small",1703.52,1516.13,2904195-04-27
"1174","92","165",2017-09-24,TRUE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,2942990-05-14
"1175","83","641",2017-01-05,FALSE,"Approved","Solex","Touring","medium","large",2083.94,675.03,3778266-08-28
"1176","92","1179",2017-07-26,TRUE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,2270700-08-03
"1177","15","1127",2017-08-16,FALSE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,3106449-12-26
"1178","72","2591",2017-01-28,TRUE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,3958521-09-10
"1179","54","1860",2017-05-09,TRUE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,2900646-12-29
"1180","2","145",2017-11-24,FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3710138-10-08
"1181","49","1013",2017-09-26,FALSE,"Approved","Solex","Standard","medium","large",1061.56,733.58,2036510-12-22
"1182","38","2576",2017-05-24,TRUE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,3561818-09-06
"1183","43","3339",2017-04-23,FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,2587211-05-26
"1184","35","629",2017-10-23,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"1185","78","1517",2017-05-23,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,2988172-05-27
"1186","96","198",2017-07-25,FALSE,"Approved","WeareA2B","Road","low","small",1172.78,1043.77,2833465-04-29
"1187","68","1951",2017-04-06,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,1967673-06-02
"1188","44","2327",2017-05-19,TRUE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,3574592-08-28
"1189","5","1411",2017-08-22,FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,3601086-11-02
"1190","0","1405",2017-11-05,FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3601086-11-02
"1191","4","3354",2017-03-19,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,2993613-03-04
"1192","55","3157",2017-10-31,FALSE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,1821009-03-21
"1193","71","79",2017-11-17,NA,"Approved","Solex","Standard","high","large",1842.92,1105.75,2231905-07-17
"1194","28","1944",2017-07-22,FALSE,"Approved","Solex","Road","medium","small",1703.52,1516.13,4021208-10-23
"1195","40","2874",2017-09-21,TRUE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,3119933-08-19
"1196","78","3439",2017-08-27,FALSE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,2991247-08-15
"1197","0","2234",2017-04-04,FALSE,"Approved",NA,NA,NA,NA,756.31,NA,NA
"1198","84","690",2017-08-08,FALSE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,3940306-12-12
"1199","10","2583",2017-09-29,TRUE,"Approved","WeareA2B","Touring","medium","medium",1466.68,363.25,3818007-12-04
